entity_type,entity_value,id_articles_nite,score
ORG,Chiefs,24,0.9972
ORG,San Diego,24,0.9014
ORG,Chiefs,24,0.998
ORG,Dallas,24,0.873
PER,Larry Johnson,24,0.9997
PER,Priest Holmes,24,0.9996
PER,Larry,24,0.9995
PER,Kennison,24,0.9995
ORG,Chiefs,24,0.9977
ORG,Chiefs,24,0.9969
PER,Jim,25,0.7742
PER,Grand Dad,25,0.9942
PER,Nunnelly,25,0.893
PER,Charles Allen,25,0.9999
PER,Paul Booker,25,0.9998
PER,Carl Clark,25,0.9998
PER,Bubba Cleaver,25,0.9998
PER,Ike Gardner,25,0.9998
MISC,Super Bowl Super Bowl Super Bowl Afc,25,0.9973
PER,Lloyd Greenfield,25,0.9997
PER,Ollie Hubbard,25,0.9998
PER,Jim Nunnelly,25,0.9997
PER,Ed West,25,0.9997
MISC,Afc Super Bowl Afc Super Bowl Championship,25,0.9381
PER,Paul Booker,25,0.9999
ORG,Air Force,25,0.9994
ORG,Lincoln University,25,0.8593
PER,Booker,25,0.9982
ORG,Lincoln,25,0.9558
PER,Stewart Watson,25,0.9998
PER,Ollie Hubbard,25,0.9998
PER,Walt Livingston,25,0.9997
PER,Charles Allen,25,0.9999
ORG,Kansas City School District,25,0.9812
ORG,Niles Home For Children,25,0.8675
PER,Booker,25,0.9994
PER,Ike Gardner,25,0.9998
PER,Booker,25,0.999
PER,Booker,25,0.9986
PER,Booker,25,0.9983
PER,Booker,25,0.9986
ORG,Chiefs,25,0.9333
ORG,Monday N,26,0.5784
ORG,Ers,26,0.5899
PER,Jim,26,0.9994
PER,"Grand Dad"" Nunnelly",26,0.9693
ORG,Kansas City Chiefs,26,0.9976
ORG,Atlanta Falcons,26,0.9826
ORG,Kcmo,26,0.9564
ORG,Chiefs,26,0.9985
PER,Carl Peterson,26,0.9996
PER,Ed West,26,0.9566
ORG,Kansas City Chiefs,26,0.9934
MISC,Christmas Eve,26,0.7891
MISC,Kwanzaa,26,0.9175
ORG,Chiefs,26,0.9977
ORG,Chiefs,26,0.9974
ORG,San Diego,26,0.901
LOC,Georgia Dome,26,0.9929
LOC,Atlanta,26,0.9985
ORG,Chiefs,26,0.9977
ORG,Chiefs,26,0.9974
ORG,Chiefs,26,0.9962
PER,Carl Peterson,26,0.9996
PER,Gunther Cunningham,26,0.9993
ORG,Chiefs,26,0.9982
PER,Gunther,26,0.9989
ORG,Chiefs,26,0.9946
PER,Gunther,26,0.9978
LOC,Arrowhead Stadium,26,0.9875
LOC,Atlanta,26,0.9984
MISC,Christmas Eve,26,0.6779
PER,Gunther,26,0.9996
ORG,Chiefs,26,0.9981
PER,Gunther,26,0.9993
PER,Jim,27,0.9995
PER,"Grand Dad"" Nunnelly",27,0.9465
ORG,Oakland Raiders,27,0.9993
ORG,Kansas City Chiefs,27,0.9962
ORG,Kmbc-Tv,27,0.8097
PER,Ed West,27,0.9993
LOC,Osawatomie,27,0.9774
LOC,Kas,27,0.9796
ORG,Lincoln High,27,0.876
MISC,All-Star,27,0.9832
ORG,Pittsburg State,27,0.9884
MISC,Nfl,27,0.9772
ORG,Western Electric Plant,27,0.9814
MISC,Navy,27,0.6843
PER,Ed West,27,0.9992
ORG,Chiefs,27,0.9987
ORG,Chiefs,27,0.9982
MISC,Super Bowl,27,0.9968
ORG,Chiefs,27,0.9971
PER,Jim,28,0.9997
PER,Grand Dad,28,0.9928
PER,Nunnelly,28,0.9997
ORG,Houston Texans,28,0.9987
ORG,Kansas City Chiefs,28,0.9956
ORG,Kctv,28,0.9183
PER,Charles Allen,28,0.9998
PER,Paul Booker,28,0.9998
PER,Carl Clark,28,0.9998
PER,Bubba Cleaver,28,0.9997
PER,Ike Gardner,28,0.9998
ORG,Chiefs,28,0.9971
ORG,Chiefs,28,0.9955
ORG,Chiefs,28,0.9947
ORG,Chiefs,28,0.9951
ORG,Chiefs,28,0.994
ORG,Texans,28,0.9918
PER,Lloyd Greenfield,28,0.9997
PER,Ollie Hubbard,28,0.9998
PER,Jim Nunnelly,28,0.9998
PER,Ed West,28,0.9997
ORG,Chiefs,28,0.9958
ORG,Chiefs,28,0.9951
ORG,Chiefs,28,0.9946
ORG,Chiefs,28,0.995
PER,Butt,28,0.8816
PER,Barber,28,0.988
PER,Holliday,28,0.9941
PER,Carl Clark,28,0.9997
PER,Niter,28,0.9993
ORG,Kansas City Chiefs,28,0.9678
ORG,Chiefs,28,0.9551
LOC,General Hospital No,28,0.9756
PER,Carl,28,0.9991
ORG,Chiefs,28,0.9853
LOC,Arrowhead,28,0.9898
PER,Marylynn,28,0.9993
ORG,Chiefs,28,0.9581
PER,Pat Fischer,28,0.9999
ORG,Washington,28,0.5284
PER,Otis Taylor,28,0.9998
ORG,Chiefs,28,0.9896
ORG,Chiefs,28,0.7888
PER,Carl,28,0.9941
PER,Carl Clark,28,0.9998
ORG,Chiefs,28,0.9971
PER,Carl,28,0.9995
PER,Carl,28,0.9954
PER,Jim,29,0.9995
PER,"Grand Dad"" Nunnelly",29,0.961
ORG,Seattle Seahawks,29,0.9949
ORG,Kansas City Chiefs Kmbc,29,0.9131
PER,Grbac,29,0.9998
ORG,Chiefs,29,0.9934
PER,Lloyd Greenfield,29,0.9994
ORG,Chiefs,29,0.8421
LOC,Seattle,29,0.827
PER,Elvis Grbac,29,0.9998
ORG,Kansas City,29,0.6464
PER,Sylvester Morris,29,0.9998
PER,Derrick Alexander,29,0.9998
PER,Tony Gonzalez,29,0.9999
PER,Kevin Lockett,29,0.9998
ORG,Denver Broncos,29,0.9805
PER,Elvis,29,0.9996
LOC,Denver,29,0.8889
PER,Ray Charles,29,0.9989
PER,Stevie Wonder,29,0.9994
PER,Elvis,29,0.9993
ORG,Chiefs,29,0.9982
ORG,Chiefs,29,0.9977
LOC,Arrowhead,29,0.9898
ORG,Combat,29,0.6509
ORG,Alvin Ailey,29,0.995
ORG,Heart Of America Family Services,29,0.9987
ORG,Drug Court,29,0.9984
ORG,Kansas City Police Department,29,0.9969
ORG,49-63 Neighborhood Association,29,0.9936
PER,Joyce Lyn Tucker Burg,29,0.9993
PER,Velda Cook,29,0.9992
ORG,Com,29,0.5131
MISC,Bat,29,0.5577
PER,Velda,29,0.9981
PER,Joycelyn,29,0.9991
MISC,Olympics,29,0.9983
MISC,Olympics,29,0.9988
PER,Marion Jones,29,0.9996
MISC,Games,29,0.9981
ORG,Monday Nite Footballers,30,0.7432
PER,Jim,30,0.9994
PER,"Grand Dad"" Nunnelly",30,0.9543
ORG,Green Bay Packers,30,0.999
ORG,Kansas City Chiefs,30,0.9945
ORG,Kctv 5,30,0.9625
PER,Ike,30,0.998
ORG,Monday,30,0.4756
MISC,Niters,30,0.5333
PER,Ike,30,0.9983
ORG,Chiefs,30,0.9161
PER,Ike,30,0.9933
PER,Ike,30,0.9902
PER,Call,30,0.5064
PER,Ike,30,0.9962
PER,King,30,0.5474
PER,Ike,30,0.9929
ORG,Monday Nit,30,0.5624
MISC,Ers,30,0.3593
ORG,Chiefs,30,0.997
PER,Ike,30,0.9912
PER,Ike,30,0.9895
PER,Lloyd Greenfield,30,0.999
ORG,Lincoln High,30,0.909
ORG,R.T. Coles,30,0.9689
LOC,Kansas City,30,0.9912
LOC,Mo,30,0.9795
ORG,Chiefs,30,0.9788
ORG,Chiefs,30,0.9954
ORG,Chiefs,30,0.9801
ORG,Monday Nite Footballers,30,0.8327
PER,Lloyd,30,0.999
ORG,Football,30,0.7619
PER,Lloyd,30,0.999
LOC,Canton,30,0.9913
LOC,Ohio,30,0.9992
PER,Buck Buchanan,30,0.999
MISC,National Football League,30,0.9757
MISC,Hall Of Fame,30,0.9561
PER,Lloyd Holds,30,0.8299
PER,Jim “Grand Dad,31,0.85
PER,Nunnelly,31,0.9996
PER,Charles Allen,31,0.9998
ORG,Chiefs,31,0.9973
PER,Paul Booker,31,0.9999
ORG,Chiefs,31,0.9978
PER,Carl Clark,31,0.9998
ORG,Chiefs,31,0.9973
PER,Ike Gardner,31,0.9998
ORG,Vikings,31,0.9946
ORG,Minnesota,31,0.919
ORG,Chiefs,31,0.9913
PER,Lloyd Greenfield,31,0.9997
ORG,Chiefs,31,0.9958
PER,Ollie Hubbard,31,0.9997
ORG,Chiefs,31,0.9954
PER,Smith,31,0.9926
PER,Ed West,31,0.9997
ORG,Chiefs,31,0.9952
ORG,Chiefs,31,0.9767
ORG,Vikings,31,0.9897
ORG,Kansas City Chiefs,31,0.9946
ORG,Minnesota Vikings,31,0.9901
ORG,Wdaf,31,0.9751
ORG,Chiefs,31,0.9965
ORG,Chiefs,31,0.9969
MISC,Afc West Division,31,0.9987
ORG,Chiefs,31,0.9942
LOC,Minnesota,31,0.9945
ORG,Chiefs,31,0.9951
ORG,Chiefs,31,0.9964
MISC,All,31,0.9223
MISC,Pro,31,0.9641
ORG,Chiefs,31,0.9942
PER,Culpepper-Moss,31,0.9334
PER,Warfield,31,0.9979
PER,Wesley,31,0.9995
PER,Woods,31,0.9992
PER,Clinton Portis,31,0.9998
PER,Culpepper,31,0.9995
PER,Moss,31,0.9996
PER,Culpepper,31,0.9994
PER,Ike,31,0.9998
ORG,Minnesota,31,0.9525
ORG,Chiefs,31,0.9949
PER,Jim “Grand Dad,32,0.8754
PER,Nunnelly,32,0.9188
ORG,Philadelphia Eagles,32,0.9962
ORG,New England Patriots,32,0.975
ORG,Wdaf,32,0.9393
PER,Paul Booker Ike Gardner,32,0.9997
ORG,Chiefs,32,0.9987
ORG,Atlanta Falcons,32,0.9987
ORG,Chiefs,32,0.9983
ORG,Chiefs,32,0.9981
ORG,Chiefs,32,0.998
ORG,Chiefs,32,0.9983
ORG,Chiefs,32,0.9838
ORG,Chiefs,32,0.9941
PER,Vick,32,0.9967
PER,Charles Allen,32,0.9998
ORG,Eagles,32,0.994
PER,T.O,32,0.9887
PER,No Offense Paul Booker,32,0.8606
ORG,Eagles,32,0.9951
PER,T.O,32,0.9893
PER,Carl Clark,32,0.9998
ORG,New England,32,0.6196
PER,Brady,32,0.9223
ORG,Bunch,32,0.8901
PER,Bubba Cleaver,32,0.9996
ORG,New England,32,0.6846
MISC,Super Bowl,32,0.996
PER,Ike Gardner,32,0.9997
ORG,Eagles,32,0.9967
PER,T.0,32,0.9873
PER,Lloyd Greenfield,32,0.9998
ORG,New England,32,0.7795
MISC,Patriot,32,0.5347
ORG,Eagles,32,0.9279
PER,Ollie Hubbard,32,0.9997
ORG,Eagles,32,0.9952
PER,Jim Nunnelly,32,0.9997
ORG,New England,32,0.6696
MISC,2005 Patriot Act,32,0.9119
PER,Ed West,32,0.9994
ORG,New England,32,0.5846
PER,Brady,32,0.9994
PER,Donna Stewart,32,0.9997
ORG,Eagles,32,0.9964
PER,Eric L. Wesson,32,0.9951
ORG,New England,32,0.7259
PER,T.O,32,0.9892
PER,T.O,32,0.9915
PER,Tracy Allen,32,0.9998
ORG,New,32,0.6428
LOC,England,32,0.5316
MISC,Super Bowl,32,0.9724
PER,Ike,32,0.9996
PER,Booker,32,0.9996
PER,Tony Gonzalez,32,0.9997
ORG,Chiefs,32,0.998
MISC,All-Pro,32,0.9893
ORG,New England,32,0.6139
PER,Renee Gardner,32,0.9997
PER,Ike,32,0.9998
ORG,Patriots,32,0.9959
MISC,Super Bowl 22,32,0.9874
PER,Doug Williams,32,0.9995
MISC,Super Bowl,32,0.9955
ORG,Washington,32,0.8644
PER,John Elway,32,0.9988
ORG,Denver Broncos,32,0.993
PER,Doug,32,0.9996
LOC,New England,32,0.7124
PER,Rodney Harrison,32,0.9995
MISC,Nfl,32,0.9559
PER,Lloyd,32,0.9979
PER,Geneva Greenfield,32,0.9985
ORG,Monday Niters,32,0.5039
LOC,Birchwood,32,0.9754
MISC,Super Bowl,32,0.9941
PER,Lloyd,32,0.9989
PER,Geneva,32,0.9984
PER,Jim “Grand Dad,33,0.8171
PER,Nunnelly,33,0.9304
ORG,Kansas City Chiefs,33,0.9991
ORG,Atlanta Falcons,33,0.9982
ORG,Wdaf,33,0.975
PER,Stewart “Jack Rabbit,33,0.9889
PER,Watson,33,0.949
ORG,Chiefs,33,0.9984
ORG,Chiefs,33,0.9943
ORG,Chiefs,33,0.9987
ORG,Atlanta Falcons,33,0.999
ORG,Chiefs,33,0.9982
ORG,Chiefs,33,0.9987
ORG,Chiefs,33,0.9985
ORG,Chiefs,33,0.998
ORG,Chiefs,33,0.9718
ORG,Chiefs,33,0.9972
PER,Vick,33,0.9976
ORG,Monday,34,0.6077
ORG,Ers,34,0.373
PER,Jim Nunnelly,34,0.9993
ORG,Indianapolis Colts,34,0.9984
ORG,Kansas City Chiefs,34,0.997
MISC,Central Time,34,0.9948
LOC,Arrowhead Stadium,34,0.9825
ORG,Fox Radio,34,0.8822
ORG,Colts,34,0.9963
PER,Jim Harbaugh,34,0.9998
MISC,Nfl,34,0.9032
ORG,Chiefs,34,0.9988
ORG,Chiefs,34,0.999
PER,Harbaugh,34,0.9971
ORG,Chicago Bears,34,0.9976
PER,Harbaugh,34,0.9996
ORG,Chiefs,34,0.9989
ORG,Bears,34,0.9975
ORG,Colts,34,0.9962
PER,Jim Harbaugh,34,0.9998
MISC,Nfl,34,0.8974
ORG,Chiefs,34,0.9988
ORG,Chiefs,34,0.999
PER,Harbaugh,34,0.9965
ORG,Chicago Bears,34,0.9976
PER,Harbaugh,34,0.9995
ORG,Chiefs,34,0.9988
ORG,Bears,34,0.9969
ORG,Indianapolis Colts,34,0.9971
MISC,Afc Champion,34,0.8855
ORG,Chargers,34,0.9953
ORG,Colts,34,0.9969
PER,Marshall Faulk,34,0.9998
PER,Zack Crockett,34,0.9998
ORG,Indianapolis Colts,34,0.9965
MISC,Afc Champion,34,0.8723
ORG,Chargers,34,0.996
ORG,Colts,34,0.9964
PER,Marshall Faulk,34,0.9998
PER,Zack Crockett,34,0.9998
PER,Tamarick Vanover,34,0.9998
ORG,Chief,34,0.5704
PER,Abner Haynes,34,0.9998
PER,Vanover,34,0.9997
PER,Tamarick Vanover,34,0.9997
PER,Jim Nunnally,34,0.9996
ORG,Com,34,0.397
MISC,Bat,34,0.4574
ORG,Chiefs,34,0.9937
ORG,Chiefs,34,0.9982
MISC,Nfl,34,0.8911
ORG,Chiefs,34,0.9896
ORG,Chiefs,34,0.9981
MISC,Nfl,34,0.919
ORG,Monday N,35,0.57
PER,Ike Gardner,35,0.9994
ORG,Chiefs,35,0.9986
ORG,Chiefs,35,0.9989
ORG,Chiefs,35,0.9987
ORG,Chiefs,35,0.9977
ORG,Chiefs,35,0.9983
MISC,League,35,0.9751
ORG,New York Giants,35,0.9953
ORG,Houston Oilers,35,0.9993
ORG,Chiefs,35,0.9986
MISC,Nfl,35,0.9758
ORG,Chiefs,35,0.9987
ORG,San Diego,35,0.9743
ORG,Denver,35,0.979
ORG,Oakland,35,0.9861
PER,Bono,35,0.9977
PER,Joe Montana,35,0.9991
ORG,Pittsburgh,35,0.9509
PER,Nick Lowery,35,0.9997
PER,Jan Stenerud,35,0.9998
ORG,Chiefs,35,0.9982
PER,Almighty,35,0.9114
PER,Moses,35,0.9969
PER,Jim,36,0.8463
PER,Grand Dad,36,0.9922
PER,Nunnelly,36,0.9659
ORG,Seattle Seahawks,36,0.9941
ORG,Kansas City Chiefs,36,0.9682
LOC,Arrowhead Stadium,36,0.9875
ORG,Kctv-5,36,0.8075
ORG,Kcfx,36,0.9784
ORG,Chiefs,36,0.9978
ORG,Chiefs,36,0.9961
ORG,Kansas City Chiefs,36,0.9457
ORG,Chiefs,36,0.9981
ORG,Tampa Bay,36,0.9855
ORG,Indianapolis Colts,36,0.9968
PER,Stevie Wonder,36,0.9986
PER,Dishman,36,0.9982
PER,Warfield,36,0.9976
PER,Elvis,36,0.9944
ORG,Chiefs,36,0.9942
ORG,Chiefs,36,0.9976
ORG,Chiefs,36,0.9975
LOC,Arrowhead Stadium,36,0.9857
ORG,Seattle Seahawks,36,0.9946
ORG,Seahawks,36,0.9908
PER,Derrick Thomas,36,0.9994
PER,Grbac,36,0.9997
PER,Alexander,36,0.9995
PER,Horn,36,0.9994
PER,Mcglockton,36,0.9996
PER,Hicks,36,0.9996
PER,Edwards,36,0.9996
PER,Hasty,36,0.999
PER,Woods,36,0.9996
ORG,Chiefs,36,0.9964
PER,Jim Nunnelly,37,0.9988
ORG,Denver Broncos,37,0.998
ORG,Kansas City Chiefs,37,0.9869
MISC,Central,37,0.9669
LOC,Arrowhead Stadium,37,0.98
ORG,Fox Radio,37,0.8917
ORG,Chiefs,37,0.9993
ORG,Broncos,37,0.9983
MISC,Nfl,37,0.971
ORG,Broncos,37,0.997
MISC,America,37,0.6954
ORG,Chiefs,37,0.9972
LOC,Kansas City,37,0.7505
ORG,Chiefs,37,0.999
ORG,Broncos,37,0.9991
PER,Marino,37,0.9989
PER,Neil Smith,37,0.9998
ORG,Chiefs,37,0.9973
MISC,Nfl,37,0.9642
MISC,Afc West,37,0.9904
LOC,Kansas City,37,0.6911
ORG,Denver,37,0.762
ORG,Buffalo,37,0.9358
ORG,Miami,37,0.7512
ORG,Denver,37,0.7518
ORG,Pittsburgh,37,0.9381
ORG,New England,37,0.6548
PER,Jim Nunnelly,37,0.9989
ORG,Chiefs,37,0.9979
PER,John Elway,37,0.9995
PER,Elway,37,0.9986
LOC,Kansas City,37,0.8247
PER,Jim Nunnelly,38,0.9994
MISC,Super Bowl Xxx,38,0.9943
ORG,Dallas Cowboys,38,0.9989
ORG,Pittsburgh Steelers,38,0.9986
MISC,Central Time,38,0.9934
ORG,Fox Radio,38,0.9469
ORG,Chiefs,38,0.9987
PER,Ike Gardner,38,0.9997
PER,Harry Sypert,38,0.9996
ORG,Kansas City,38,0.6603
ORG,Combat,38,0.9091
ORG,Ers,39,0.3786
PER,Jim Nunnelly,39,0.9991
ORG,Houston Oilers,39,0.9989
ORG,Kansas City Chiefs,39,0.9886
LOC,Arrowhead Stadium,39,0.9852
ORG,Fox Radio,39,0.9353
ORG,Chiefs,39,0.9991
ORG,Atter,39,0.5188
ORG,Conversation,39,0.534
ORG,Commentary Houston,39,0.5908
MISC,Afc,39,0.9247
ORG,Oilers,39,0.9968
MISC,Afc,39,0.9526
ORG,Chiefs,39,0.9976
ORG,Houston,39,0.9694
LOC,Arrowhead,39,0.9901
LOC,Kansas,39,0.6806
ORG,City,39,0.638
ORG,Houston,39,0.8503
ORG,Houston,39,0.9416
MISC,Afc,39,0.883
ORG,Oilers,39,0.9982
MISC,Afc,39,0.9476
ORG,Chiefs,39,0.9981
ORG,Houston,39,0.9704
LOC,Arrowhead,39,0.9901
LOC,Kansas,39,0.5725
ORG,City,39,0.6914
ORG,Houston,39,0.8576
ORG,Chiefs,39,0.9974
MISC,Super Bowl Iv,39,0.9945
ORG,Chiefs,39,0.9976
ORG,Chiefs,39,0.998
MISC,Super Bowl Iv,39,0.994
ORG,Chiefs,39,0.9984
PER,Neil Smith,39,0.9999
PER,Derrick Thomas,39,0.9998
MISC,Afc,39,0.9491
PER,Dale Carter,39,0.9998
PER,Neil Smith,39,0.9999
PER,Derrick Thomas,39,0.9998
MISC,Afc,39,0.9486
PER,Dale Carter,39,0.9998
ORG,Houston Oilers,39,0.9987
ORG,Cincinnati,39,0.9931
ORG,Tampa Bay,39,0.9738
ORG,Cleveland,39,0.966
ORG,Houston Oilers,39,0.999
ORG,Cincinnati,39,0.9939
ORG,Tampa Bay,39,0.963
ORG,Cleveland,39,0.9653
ORG,Houston,39,0.9348
MISC,Chief,39,0.3807
PER,Todd Mcnair,39,0.9999
PER,Haywood Jeffries,39,0.9997
PER,Rodney Thomas,39,0.9998
PER,Thomas,39,0.9998
ORG,Houston,39,0.9095
MISC,Chief,39,0.3981
PER,Todd Mcnair,39,0.9999
PER,Steve Fuller,39,0.9996
MISC,Afc West,39,0.9986
PER,Norman Douglas,39,0.9993
PER,Jim Nunnally,40,0.9991
ORG,Kansas City Chiefs,40,0.9981
ORG,Miami Dolphins,40,0.9979
LOC,Joe Robbie Stadium,40,0.9877
LOC,Miami,40,0.9948
LOC,Fla,40,0.9944
ORG,Fox Radio,40,0.9293
LOC,Kansas City,40,0.6776
ORG,Chiefs,40,0.99
MISC,Nfl,40,0.988
ORG,Miami,40,0.5848
ORG,Chiefs,40,0.9979
LOC,Miami,40,0.7241
MISC,Nfl,40,0.9799
PER,Don Shula,40,0.9983
MISC,Nfl,40,0.8884
ORG,Dolphins,40,0.9974
ORG,Miami,40,0.739
MISC,Afc East,40,0.9815
LOC,Miami,40,0.9651
ORG,Chiefs,40,0.9949
MISC,Nfl,40,0.9826
MISC,Afc West,40,0.9966
ORG,Chiefs,40,0.9984
LOC,Miami,40,0.745
LOC,Miami,40,0.6861
ORG,Pittsburgh,40,0.9795
ORG,Oakland,40,0.9117
MISC,Afc West,40,0.9984
PER,Jim,41,0.9996
PER,Grand Dad,41,0.992
PER,Nunnelly,41,0.9996
PER,Charles Allen,41,0.9998
ORG,Chiefs,41,0.9986
PER,Paul Booker,41,0.9999
ORG,Chiefs,41,0.9988
PER,Carl Clark,41,0.9999
ORG,Chiefs,41,0.9987
PER,Bubba Cleaver,41,0.9997
ORG,Chiefs,41,0.9987
PER,Ike Gardner,41,0.9998
ORG,Chiefs,41,0.9985
PER,Lloyd Greenfield,41,0.9997
ORG,Chiefs,41,0.9985
PER,Ollie Hubbard,41,0.9997
ORG,Houston,41,0.9974
PER,Jim Nunnelly,41,0.9996
ORG,Chiefs,41,0.9985
PER,Ed West,41,0.9988
ORG,Chiefs,41,0.9986
ORG,Kansas City Chiefs,41,0.9981
ORG,Houston Texans,41,0.9984
ORG,Kctv,41,0.9441
ORG,Kansas City Chiefs,41,0.995
ORG,Chiefs,41,0.998
PER,Priest Holmes,41,0.9993
MISC,Nfl,41,0.9775
PER,Priest,41,0.9987
ORG,Carolina,41,0.5465
PER,Priest,41,0.9301
ORG,Panthers,41,0.9967
ORG,Chief,41,0.4882
PER,Mike Garrett,41,0.9986
PER,Vermeil,41,0.9977
PER,Priest,41,0.9992
PER,Kennison,41,0.9996
PER,Morton,41,0.9992
PER,Kennison,41,0.9996
ORG,Chiefs,41,0.998
PER,Kennison,41,0.9996
ORG,Chiefs,41,0.9975
LOC,Arrowhead,41,0.9894
PER,Erik Stafford Houston,41,0.9986
PER,Jim,42,0.9995
PER,Grand Dad,42,0.9864
PER,Nunnelly,42,0.9994
PER,Charles Allen,42,0.9997
ORG,Chiefs,42,0.9982
PER,Gunther,42,0.9998
ORG,Chiefs,42,0.9983
PER,Paul Booker,42,0.9998
ORG,Carolina,42,0.9832
PER,Carl Clark,42,0.9998
ORG,Chiefs,42,0.9986
PER,Bubba Cleaver,42,0.9997
ORG,Chiefs,42,0.9986
PER,Ike Gardner,42,0.9997
ORG,Carolina,42,0.9815
ORG,Chiefs,42,0.9826
PER,Lloyd Greenfield,42,0.9998
ORG,Chiefs,42,0.9985
PER,Jim Nunnelly,42,0.9995
ORG,Chiefs,42,0.9982
PER,Priest,42,0.9965
PER,Ed West,42,0.9994
ORG,Chiefs,42,0.9985
ORG,Carolina Panthers,42,0.9987
ORG,Kansas City Chiefs,42,0.9598
ORG,Kctv,42,0.9477
ORG,Chiefs,42,0.7698
PER,Ike,42,0.9994
PER,Booker,42,0.9996
ORG,Chiefs,42,0.9984
ORG,Carolina,42,0.9493
MISC,Super Bowl,42,0.998
MISC,Nfc,42,0.9977
ORG,Chiefs,42,0.9982
ORG,Chiefs,42,0.9981
PER,Gunther,42,0.9998
PER,Al Sanders,42,0.9986
PER,Dick Vermeil,42,0.9009
ORG,Chiefs,42,0.9969
PER,Paul Booker,42,0.9999
PER,Ike Gardner,42,0.9998
ORG,Denver,42,0.5148
PER,Paul,42,0.9997
PER,Ike,42,0.9996
PER,Ollie Hubbard,42,0.9997
ORG,Carolina,42,0.997
PER,Jim,43,0.9995
PER,Grand Dad,43,0.9886
PER,Nunnelly,43,0.9993
ORG,St. Louis Rams,43,0.9727
ORG,Kansas City Chiefs,43,0.7851
ORG,Wdaf,43,0.9488
ORG,Chiefs,43,0.999
ORG,Chiefs,43,0.999
ORG,St. Louis,43,0.6517
ORG,Chiefs,43,0.9981
PER,Ollie,43,0.9981
ORG,Chiefs,43,0.998
PER,Ollie Hubbard,43,0.9989
PER,William Shakespeare,43,0.9985
ORG,Chiefs,43,0.9985
ORG,Oakland,43,0.8148
PER,Richardson,43,0.9994
PER,Anders,43,0.999
PER,Moreau,43,0.9983
PER,Cloud,43,0.9986
ORG,Chiefs,43,0.9972
PER,Cunningham,43,0.9996
PER,Kimble Anders,43,0.9997
ORG,Chiefs,43,0.9966
MISC,Nfl,43,0.9239
ORG,Chiefs,43,0.9976
ORG,Louis,43,0.6837
ORG,Chiefs,43,0.996
ORG,Imani House,43,0.9916
ORG,Imani House,43,0.9962
LOC,Ope,43,0.4976
ORG,Parkway Health Center,43,0.7496
ORG,Combat,43,0.9291
ORG,Imani House,43,0.9959
ORG,Imani,43,0.9951
PER,Jim,44,0.9996
PER,"Grand Dad"" Nunnelly",44,0.9853
ORG,San Diego Chargers,44,0.997
ORG,Kansas City Chiefs,44,0.9879
LOC,Arrowhead Stadium,44,0.9885
ORG,Kctv,44,0.8325
ORG,Kcfx,44,0.9164
ORG,Chiefs,44,0.9987
PER,Ollie Hubbard,44,0.9997
PER,Ike Gardner,44,0.9997
ORG,Kansas City Chiefs,44,0.9833
ORG,San Diego,44,0.8935
ORG,Seattle,44,0.8854
ORG,Chiefs,44,0.9971
PER,Pete,44,0.9751
MISC,Super Bowls,44,0.9886
PER,Ed West,44,0.9996
PER,Walt Livingston,44,0.9997
PER,Derrick Thomas,44,0.9998
PER,Donnie Edwards,44,0.9998
ORG,Chiefs,44,0.9982
PER,Tim Grunhard,44,0.9997
PER,Will Shields,44,0.9996
PER,Alexander,44,0.9995
PER,Horn,44,0.9997
PER,Gonzalez,44,0.9997
PER,Lockett,44,0.9996
PER,Elvis Grbac,44,0.9998
PER,Grbac,44,0.9997
ORG,Chiefs,44,0.9979
ORG,San Diego,44,0.9326
LOC,Arrowhead,44,0.9895
PER,Andre Rison,44,0.9998
PER,Tamarick Vanover,44,0.9997
PER,Derricks,44,0.999
PER,Alexander,44,0.9998
PER,Thomas,44,0.9998
PER,Shehee,44,0.9992
PER,Jimmy Raye,44,0.9994
ORG,Chiefs,44,0.9968
PER,Ike Gardner,44,0.9997
PER,Jim,45,0.9993
PER,Grand Dad,45,0.9745
PER,Nunnelly,45,0.9993
MISC,Super Bowl,45,0.9967
PER,Elway,45,0.9936
ORG,Denver Broncos,45,0.9975
MISC,Afc West,45,0.9285
ORG,San Diego Chargers,45,0.9981
MISC,American Bowl,45,0.9982
ORG,Fox,45,0.9855
ORG,Abc,45,0.9949
ORG,Dallas Cowboys,45,0.9992
ORG,Cleveland Browns,45,0.9986
MISC,Nfl,45,0.9628
LOC,Cleveland,45,0.9804
MISC,African American,45,0.997
PER,Mike White,45,0.9983
LOC,Cleveland,45,0.9604
ORG,Browns,45,0.9986
LOC,Jackson County,45,0.5953
PER,Bob Beaird,45,0.9995
PER,Beaird,45,0.9989
PER,Jim Nunnelly,45,0.9994
PER,Angela Castle,45,0.9996
ORG,Eastern Jackson County Boys And Girls Club,45,0.9936
LOC,Independence,45,0.9408
LOC,Mo,45,0.9898
PER,Warren (Armstrong) Jabali,45,0.9947
ORG,Generation Rap,45,0.4836
ORG,Central High School,45,0.9927
PER,Warren (Armstrong) Jabali,45,0.9984
ORG,Wichita State,45,0.997
ORG,Aba,45,0.8183
PER,Jabali,45,0.9998
ORG,Generation Rap,45,0.5875
ORG,Kprs,45,0.9699
ORG,Central,45,0.9944
MISC,Direnna,45,0.7195
PER,Carl Boyd,45,0.9996
PER,Dad,45,0.9215
ORG,Generation Rap,45,0.6158
